time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,year,month,day,hour,day_of_year,season
2025-06-19 05:00:00,55.4,57.3,326.0,37.8,17.8,41.0,2025,6,19,5,170,Monsoon
2025-06-19 06:00:00,50.4,54.5,428.0,33.9,20.5,60.0,2025,6,19,6,170,Monsoon
2025-06-19 07:00:00,46.7,62.2,586.0,28.2,24.2,88.0,2025,6,19,7,170,Monsoon
2025-06-19 08:00:00,42.4,58.7,672.0,22.7,26.9,116.0,2025,6,19,8,170,Monsoon
2025-06-19 09:00:00,37.5,59.8,607.0,17.4,27.7,144.0,2025,6,19,9,170,Monsoon
2025-06-19 10:00:00,35.9,64.3,469.0,12.1,27.5,172.0,2025,6,19,10,170,Monsoon
2025-06-19 11:00:00,35.5,64.0,359.0,8.2,26.7,192.0,2025,6,19,11,170,Monsoon
2025-06-19 12:00:00,36.2,77.8,312.0,6.3,24.8,200.0,2025,6,19,12,170,Monsoon
2025-06-19 13:00:00,33.9,57.2,293.0,5.7,22.4,199.0,2025,6,19,13,170,Monsoon
2025-06-19 14:00:00,32.4,49.1,297.0,6.3,21.0,196.0,2025,6,19,14,170,Monsoon
2025-06-19 15:00:00,34.5,97.3,317.0,7.3,21.6,192.0,2025,6,19,15,170,Monsoon
2025-06-19 16:00:00,31.8,69.4,359.0,9.3,23.2,186.0,2025,6,19,16,170,Monsoon
2025-06-19 17:00:00,43.2,111.8,438.0,14.5,30.1,194.0,2025,6,19,17,170,Monsoon
2025-06-19 18:00:00,46.0,125.3,600.0,23.0,30.6,166.0,2025,6,19,18,170,Monsoon
2025-06-19 19:00:00,51.3,93.8,800.0,34.6,31.1,126.0,2025,6,19,19,170,Monsoon
2025-06-19 20:00:00,53.1,80.6,915.0,43.0,31.0,94.0,2025,6,19,20,170,Monsoon
2025-06-19 21:00:00,52.4,74.7,878.0,45.3,29.7,76.0,2025,6,19,21,170,Monsoon
2025-06-19 22:00:00,53.0,72.4,756.0,44.5,27.7,66.0,2025,6,19,22,170,Monsoon
2025-06-19 23:00:00,54.4,71.7,632.0,42.5,25.5,59.0,2025,6,19,23,170,Monsoon
2025-06-20 00:00:00,55.3,70.5,519.0,39.9,23.0,54.0,2025,6,20,0,171,Monsoon
2025-06-20 01:00:00,56.7,69.8,402.0,36.1,20.4,52.0,2025,6,20,1,171,Monsoon
2025-06-20 02:00:00,55.3,67.5,324.0,32.3,18.2,53.0,2025,6,20,2,171,Monsoon
2025-06-20 03:00:00,52.3,67.1,301.0,28.3,16.7,56.0,2025,6,20,3,171,Monsoon
2025-06-20 04:00:00,49.1,63.1,316.0,24.1,15.8,62.0,2025,6,20,4,171,Monsoon
2025-06-20 05:00:00,42.5,61.0,355.0,23.2,17.5,66.0,2025,6,20,5,171,Monsoon
2025-06-20 06:00:00,37.7,53.2,439.0,23.9,20.0,68.0,2025,6,20,6,171,Monsoon
2025-06-20 07:00:00,31.2,42.7,548.0,24.7,23.5,72.0,2025,6,20,7,171,Monsoon
2025-06-20 08:00:00,27.6,42.5,608.0,24.2,25.7,80.0,2025,6,20,8,171,Monsoon
2025-06-20 09:00:00,24.4,33.9,572.0,21.1,25.5,96.0,2025,6,20,9,171,Monsoon
2025-06-20 10:00:00,20.1,23.7,487.0,16.6,24.1,116.0,2025,6,20,10,171,Monsoon
2025-06-20 11:00:00,17.6,19.3,424.0,13.1,22.8,133.0,2025,6,20,11,171,Monsoon
2025-06-20 12:00:00,16.6,17.5,409.0,11.0,21.9,147.0,2025,6,20,12,171,Monsoon
2025-06-20 13:00:00,16.6,17.6,415.0,9.9,21.2,158.0,2025,6,20,13,171,Monsoon
2025-06-20 14:00:00,18.3,19.6,431.0,10.5,20.7,163.0,2025,6,20,14,171,Monsoon
2025-06-20 15:00:00,20.1,21.9,449.0,12.8,20.6,160.0,2025,6,20,15,171,Monsoon
2025-06-20 16:00:00,21.8,23.7,477.0,16.9,20.8,151.0,2025,6,20,16,171,Monsoon
2025-06-20 17:00:00,45.6,120.1,526.0,14.2,22.3,156.0,2025,6,20,17,171,Monsoon
2025-06-20 18:00:00,48.7,135.0,620.0,22.3,23.4,133.0,2025,6,20,18,171,Monsoon
2025-06-20 19:00:00,57.0,157.9,736.0,33.5,25.0,101.0,2025,6,20,19,171,Monsoon
2025-06-20 20:00:00,64.0,193.7,808.0,42.3,26.2,74.0,2025,6,20,20,171,Monsoon
2025-06-20 21:00:00,69.8,216.1,807.0,46.6,27.0,58.0,2025,6,20,21,171,Monsoon
2025-06-20 22:00:00,74.7,230.0,764.0,48.5,27.4,47.0,2025,6,20,22,171,Monsoon
2025-06-20 23:00:00,77.5,238.0,706.0,48.6,27.1,40.0,2025,6,20,23,171,Monsoon
2025-06-21 00:00:00,77.5,237.5,629.0,46.2,25.6,37.0,2025,6,21,0,172,Monsoon
2025-06-21 01:00:00,75.9,210.9,538.0,42.0,23.4,38.0,2025,6,21,1,172,Monsoon
2025-06-21 02:00:00,74.5,185.8,477.0,38.5,21.7,39.0,2025,6,21,2,172,Monsoon
2025-06-21 03:00:00,75.2,168.1,467.0,37.3,20.9,36.0,2025,6,21,3,172,Monsoon
2025-06-21 04:00:00,74.5,153.2,487.0,36.9,20.6,33.0,2025,6,21,4,172,Monsoon
2025-06-21 05:00:00,81.0,156.5,516.0,43.9,20.7,24.0,2025,6,21,5,172,Monsoon
2025-06-21 06:00:00,80.6,143.9,566.0,38.2,23.7,47.0,2025,6,21,6,172,Monsoon
2025-06-21 07:00:00,76.4,156.5,626.0,30.1,27.9,80.0,2025,6,21,7,172,Monsoon
2025-06-21 08:00:00,59.4,144.8,643.0,22.8,30.9,112.0,2025,6,21,8,172,Monsoon
2025-06-21 09:00:00,48.5,108.7,578.0,17.1,31.7,142.0,2025,6,21,9,172,Monsoon
2025-06-21 10:00:00,45.2,81.3,470.0,12.2,31.3,172.0,2025,6,21,10,172,Monsoon
2025-06-21 11:00:00,44.4,70.3,389.0,8.6,30.8,197.0,2025,6,21,11,172,Monsoon
2025-06-21 12:00:00,44.4,63.3,361.0,6.6,30.1,217.0,2025,6,21,12,172,Monsoon
2025-06-21 13:00:00,44.6,59.4,359.0,6.0,29.3,232.0,2025,6,21,13,172,Monsoon
2025-06-21 14:00:00,44.9,57.3,373.0,6.5,28.9,241.0,2025,6,21,14,172,Monsoon
2025-06-21 15:00:00,45.3,55.5,363.0,6.4,29.0,244.0,2025,6,21,15,172,Monsoon
2025-06-21 16:00:00,44.4,53.1,370.0,7.3,29.6,240.0,2025,6,21,16,172,Monsoon
2025-06-21 17:00:00,36.9,39.6,503.0,13.3,25.4,194.0,2025,6,21,17,172,Monsoon
2025-06-21 18:00:00,41.7,63.1,902.0,27.9,28.2,162.0,2025,6,21,18,172,Monsoon
2025-06-21 19:00:00,51.6,73.8,1427.0,48.1,32.0,117.0,2025,6,21,19,172,Monsoon
2025-06-21 20:00:00,59.4,91.0,1768.0,63.2,34.6,80.0,2025,6,21,20,172,Monsoon
2025-06-21 21:00:00,61.2,99.9,1773.0,68.5,34.9,59.0,2025,6,21,21,172,Monsoon
2025-06-21 22:00:00,62.6,104.3,1594.0,68.7,34.0,47.0,2025,6,21,22,172,Monsoon
2025-06-21 23:00:00,62.6,105.7,1373.0,67.7,32.5,38.0,2025,6,21,23,172,Monsoon
2025-06-22 00:00:00,61.7,101.5,1119.0,66.4,30.1,32.0,2025,6,22,0,173,Monsoon
2025-06-22 01:00:00,61.0,97.6,823.0,63.9,27.1,29.0,2025,6,22,1,173,Monsoon
2025-06-22 02:00:00,60.5,94.5,596.0,61.3,24.8,28.0,2025,6,22,2,173,Monsoon
2025-06-22 03:00:00,59.6,91.3,486.0,59.4,23.5,25.0,2025,6,22,3,173,Monsoon
2025-06-22 04:00:00,58.3,88.2,446.0,57.3,22.9,23.0,2025,6,22,4,173,Monsoon
2025-06-22 05:00:00,61.0,75.9,443.0,50.9,19.3,26.0,2025,6,22,5,173,Monsoon
2025-06-22 06:00:00,58.9,73.6,495.0,46.1,20.8,43.0,2025,6,22,6,173,Monsoon
2025-06-22 07:00:00,56.7,71.0,585.0,39.3,23.0,67.0,2025,6,22,7,173,Monsoon
2025-06-22 08:00:00,51.9,94.5,628.0,32.3,25.4,94.0,2025,6,22,8,173,Monsoon
2025-06-22 09:00:00,42.5,70.8,568.0,25.2,28.4,125.0,2025,6,22,9,173,Monsoon
2025-06-22 10:00:00,40.6,57.7,462.0,18.0,31.7,159.0,2025,6,22,10,173,Monsoon
2025-06-22 11:00:00,42.0,59.0,395.0,12.5,33.7,188.0,2025,6,22,11,173,Monsoon
2025-06-22 12:00:00,45.6,64.7,410.0,9.6,33.5,211.0,2025,6,22,12,173,Monsoon
2025-06-22 13:00:00,47.3,64.5,465.0,8.5,32.1,230.0,2025,6,22,13,173,Monsoon
2025-06-22 14:00:00,48.8,61.0,518.0,8.7,30.7,240.0,2025,6,22,14,173,Monsoon
2025-06-22 15:00:00,51.1,64.5,557.0,9.6,29.4,241.0,2025,6,22,15,173,Monsoon
2025-06-22 16:00:00,52.3,91.3,595.0,11.8,28.1,234.0,2025,6,22,16,173,Monsoon
2025-06-22 17:00:00,54.6,74.0,627.0,17.0,42.6,250.0,2025,6,22,17,173,Monsoon
2025-06-22 18:00:00,56.0,86.8,642.0,23.3,40.7,217.0,2025,6,22,18,173,Monsoon
2025-06-22 19:00:00,61.9,88.9,651.0,32.0,38.0,171.0,2025,6,22,19,173,Monsoon
2025-06-22 20:00:00,61.5,125.7,683.0,38.5,35.2,131.0,2025,6,22,20,173,Monsoon
2025-06-22 21:00:00,60.3,123.4,774.0,41.0,32.4,104.0,2025,6,22,21,173,Monsoon
2025-06-22 22:00:00,62.6,126.7,886.0,41.3,29.6,83.0,2025,6,22,22,173,Monsoon
2025-06-22 23:00:00,68.7,170.0,939.0,40.3,27.0,70.0,2025,6,22,23,173,Monsoon
2025-06-23 00:00:00,67.1,174.6,874.0,37.5,24.6,66.0,2025,6,23,0,174,Monsoon
2025-06-23 01:00:00,67.5,173.7,748.0,33.4,22.4,70.0,2025,6,23,1,174,Monsoon
2025-06-23 02:00:00,65.7,159.3,654.0,30.2,21.2,73.0,2025,6,23,2,174,Monsoon
2025-06-23 03:00:00,62.6,141.1,630.0,29.0,20.9,72.0,2025,6,23,3,174,Monsoon
2025-06-23 04:00:00,62.6,134.1,638.0,28.7,21.7,70.0,2025,6,23,4,174,Monsoon
2025-06-23 05:00:00,88.9,299.0,654.0,39.4,21.2,42.0,2025,6,23,5,174,Monsoon
2025-06-23 06:00:00,81.3,246.8,679.0,38.0,22.5,52.0,2025,6,23,6,174,Monsoon
2025-06-23 07:00:00,75.4,234.7,712.0,35.8,24.5,68.0,2025,6,23,7,174,Monsoon
2025-06-23 08:00:00,66.8,177.9,721.0,32.2,27.1,91.0,2025,6,23,8,174,Monsoon
2025-06-23 09:00:00,55.4,127.6,687.0,26.0,31.6,126.0,2025,6,23,9,174,Monsoon
2025-06-23 10:00:00,49.9,93.1,630.0,18.3,36.7,169.0,2025,6,23,10,174,Monsoon
2025-06-23 11:00:00,54.5,82.0,576.0,12.3,39.0,202.0,2025,6,23,11,174,Monsoon
2025-06-23 12:00:00,60.1,81.5,533.0,9.0,35.6,219.0,2025,6,23,12,174,Monsoon
2025-06-23 13:00:00,60.3,81.7,493.0,7.4,29.4,226.0,2025,6,23,13,174,Monsoon
2025-06-23 14:00:00,61.2,88.2,466.0,7.2,25.5,231.0,2025,6,23,14,174,Monsoon
2025-06-23 15:00:00,63.1,87.3,457.0,6.5,26.0,240.0,2025,6,23,15,174,Monsoon
2025-06-23 16:00:00,68.9,97.1,460.0,7.2,28.9,246.0,2025,6,23,16,174,Monsoon
2025-06-23 17:00:00,59.8,120.1,467.0,15.0,27.4,200.0,2025,6,23,17,174,Monsoon
2025-06-23 18:00:00,59.6,132.2,476.0,25.3,28.3,168.0,2025,6,23,18,174,Monsoon
2025-06-23 19:00:00,63.1,126.2,490.0,39.4,29.5,124.0,2025,6,23,19,174,Monsoon
2025-06-23 20:00:00,64.7,122.0,509.0,48.8,29.7,89.0,2025,6,23,20,174,Monsoon
2025-06-23 21:00:00,62.4,120.1,543.0,49.2,28.2,73.0,2025,6,23,21,174,Monsoon
2025-06-23 22:00:00,60.1,119.0,582.0,44.8,25.7,68.0,2025,6,23,22,174,Monsoon
2025-06-23 23:00:00,57.3,124.3,603.0,40.2,23.4,64.0,2025,6,23,23,174,Monsoon
2025-06-24 00:00:00,54.2,126.2,588.0,36.5,21.5,62.0,2025,6,24,0,175,Monsoon
2025-06-24 01:00:00,51.7,116.9,555.0,32.5,19.8,62.0,2025,6,24,1,175,Monsoon
2025-06-24 02:00:00,51.3,126.2,528.0,29.4,18.6,61.0,2025,6,24,2,175,Monsoon
2025-06-24 03:00:00,52.6,151.3,505.0,27.9,17.9,57.0,2025,6,24,3,175,Monsoon
2025-06-24 04:00:00,53.7,169.0,489.0,27.2,17.8,52.0,2025,6,24,4,175,Monsoon
2025-06-24 05:00:00,54.6,102.2,509.0,28.0,18.5,57.0,2025,6,24,5,175,Monsoon
2025-06-24 06:00:00,54.0,98.7,610.0,29.0,20.7,64.0,2025,6,24,6,175,Monsoon
2025-06-24 07:00:00,55.6,117.8,747.0,30.3,23.9,76.0,2025,6,24,7,175,Monsoon
2025-06-24 08:00:00,56.1,122.0,820.0,29.8,27.5,95.0,2025,6,24,8,175,Monsoon
2025-06-24 09:00:00,54.6,131.8,767.0,26.2,31.9,128.0,2025,6,24,9,175,Monsoon
2025-06-24 10:00:00,53.4,124.8,650.0,20.8,36.6,168.0,2025,6,24,10,175,Monsoon
2025-06-24 11:00:00,55.8,120.1,555.0,16.0,39.8,205.0,2025,6,24,11,175,Monsoon
2025-06-24 12:00:00,62.6,143.9,511.0,12.3,40.2,237.0,2025,6,24,12,175,Monsoon
2025-06-24 13:00:00,66.4,148.1,488.0,9.1,39.2,265.0,2025,6,24,13,175,Monsoon
2025-06-24 14:00:00,68.7,157.9,488.0,7.7,38.3,282.0,2025,6,24,14,175,Monsoon
2025-06-24 15:00:00,70.5,165.8,525.0,7.5,38.3,287.0,2025,6,24,15,175,Monsoon
2025-06-24 16:00:00,71.9,165.8,585.0,9.0,38.5,282.0,2025,6,24,16,175,Monsoon
2025-06-24 17:00:00,70.1,102.0,621.0,15.8,36.1,242.0,2025,6,24,17,175,Monsoon
2025-06-24 18:00:00,71.0,124.8,601.0,25.7,37.7,210.0,2025,6,24,18,175,Monsoon
2025-06-24 19:00:00,75.2,105.0,556.0,39.3,39.8,166.0,2025,6,24,19,175,Monsoon
2025-06-24 20:00:00,79.6,100.6,539.0,48.3,40.3,129.0,2025,6,24,20,175,Monsoon
2025-06-24 21:00:00,78.0,102.7,588.0,49.1,38.1,105.0,2025,6,24,21,175,Monsoon
2025-06-24 22:00:00,74.5,88.2,665.0,45.4,34.2,89.0,2025,6,24,22,175,Monsoon
2025-06-24 23:00:00,66.4,75.9,698.0,39.9,29.7,80.0,2025,6,24,23,175,Monsoon
2025-06-25 00:00:00,56.9,77.5,636.0,32.2,23.9,82.0,2025,6,25,0,176,Monsoon
2025-06-25 01:00:00,48.7,56.3,531.0,22.7,17.4,92.0,2025,6,25,1,176,Monsoon
2025-06-25 02:00:00,41.8,46.6,471.0,16.0,13.0,99.0,2025,6,25,2,176,Monsoon
2025-06-25 03:00:00,36.4,38.9,501.0,13.8,12.3,98.0,2025,6,25,3,176,Monsoon
2025-06-25 04:00:00,38.8,41.1,575.0,14.4,13.8,94.0,2025,6,25,4,176,Monsoon
2025-06-25 05:00:00,36.0,52.9,645.0,22.4,13.9,68.0,2025,6,25,5,176,Monsoon
2025-06-25 06:00:00,32.1,52.4,706.0,27.3,15.7,64.0,2025,6,25,6,176,Monsoon
2025-06-25 07:00:00,40.9,86.4,762.0,33.8,18.3,59.0,2025,6,25,7,176,Monsoon
2025-06-25 08:00:00,48.5,108.7,776.0,36.6,20.6,64.0,2025,6,25,8,176,Monsoon
2025-06-25 09:00:00,51.5,124.3,715.0,32.2,22.4,86.0,2025,6,25,9,176,Monsoon
2025-06-25 10:00:00,47.7,112.2,613.0,24.2,23.8,117.0,2025,6,25,10,176,Monsoon
2025-06-25 11:00:00,44.1,88.5,530.0,17.7,24.5,141.0,2025,6,25,11,176,Monsoon
2025-06-25 12:00:00,43.3,89.4,487.0,14.5,23.8,152.0,2025,6,25,12,176,Monsoon
2025-06-25 13:00:00,40.5,76.4,464.0,12.9,22.3,157.0,2025,6,25,13,176,Monsoon
2025-06-25 14:00:00,36.9,54.6,461.0,13.0,21.4,158.0,2025,6,25,14,176,Monsoon
2025-06-25 15:00:00,36.9,46.7,476.0,15.0,21.7,158.0,2025,6,25,15,176,Monsoon
2025-06-25 16:00:00,38.2,43.8,511.0,18.6,22.6,155.0,2025,6,25,16,176,Monsoon
2025-06-25 17:00:00,43.4,44.4,578.0,25.2,30.0,157.0,2025,6,25,17,176,Monsoon
2025-06-25 18:00:00,45.1,45.9,711.0,33.9,30.7,135.0,2025,6,25,18,176,Monsoon
2025-06-25 19:00:00,53.4,53.8,876.0,45.5,31.5,105.0,2025,6,25,19,176,Monsoon
2025-06-25 20:00:00,57.6,79.4,981.0,52.2,31.2,82.0,2025,6,25,20,176,Monsoon
2025-06-25 21:00:00,57.5,88.2,983.0,49.4,28.9,75.0,2025,6,25,21,176,Monsoon
2025-06-25 22:00:00,56.6,107.3,924.0,41.6,25.5,76.0,2025,6,25,22,176,Monsoon
2025-06-25 23:00:00,56.2,143.0,844.0,34.3,22.4,77.0,2025,6,25,23,176,Monsoon
2025-06-26 00:00:00,52.3,109.2,740.0,28.9,19.9,77.0,2025,6,26,0,177,Monsoon
2025-06-26 01:00:00,49.8,83.6,613.0,23.9,17.8,77.0,2025,6,26,1,177,Monsoon
2025-06-26 02:00:00,49.0,91.7,511.0,20.3,16.4,77.0,2025,6,26,2,177,Monsoon
2025-06-26 03:00:00,44.1,57.6,440.0,18.5,16.1,74.0,2025,6,26,3,177,Monsoon
2025-06-26 04:00:00,42.8,51.5,393.0,18.0,16.4,71.0,2025,6,26,4,177,Monsoon
2025-06-26 05:00:00,40.5,55.3,391.0,17.6,16.6,69.0,2025,6,26,5,177,Monsoon
2025-06-26 06:00:00,40.7,49.4,478.0,18.9,17.4,72.0,2025,6,26,6,177,Monsoon
2025-06-26 07:00:00,42.7,49.7,611.0,20.6,18.6,78.0,2025,6,26,7,177,Monsoon
2025-06-26 08:00:00,41.6,46.9,682.0,21.4,19.9,85.0,2025,6,26,8,177,Monsoon
2025-06-26 09:00:00,40.4,44.5,625.0,20.7,21.6,94.0,2025,6,26,9,177,Monsoon
2025-06-26 10:00:00,34.9,37.7,505.0,19.0,23.6,106.0,2025,6,26,10,177,Monsoon
2025-06-26 11:00:00,32.0,34.1,410.0,16.9,24.8,121.0,2025,6,26,11,177,Monsoon
2025-06-26 12:00:00,33.4,35.4,371.0,13.6,25.0,145.0,2025,6,26,12,177,Monsoon
2025-06-26 13:00:00,34.3,36.4,357.0,9.9,24.4,173.0,2025,6,26,13,177,Monsoon
2025-06-26 14:00:00,34.5,38.2,364.0,7.9,23.7,189.0,2025,6,26,14,177,Monsoon
2025-06-26 15:00:00,34.2,41.4,381.0,8.0,22.5,187.0,2025,6,26,15,177,Monsoon
2025-06-26 16:00:00,33.3,44.6,418.0,9.9,21.1,175.0,2025,6,26,16,177,Monsoon
2025-06-26 17:00:00,41.2,180.7,503.0,15.2,18.3,145.0,2025,6,26,17,177,Monsoon
2025-06-26 18:00:00,44.5,176.5,694.0,23.5,19.8,123.0,2025,6,26,18,177,Monsoon
2025-06-26 19:00:00,49.0,165.3,932.0,34.7,21.7,93.0,2025,6,26,19,177,Monsoon
2025-06-26 20:00:00,50.4,160.7,1065.0,41.8,22.8,70.0,2025,6,26,20,177,Monsoon
2025-06-26 21:00:00,48.8,154.1,1005.0,40.9,22.2,63.0,2025,6,26,21,177,Monsoon
2025-06-26 22:00:00,47.0,153.7,840.0,35.8,20.7,63.0,2025,6,26,22,177,Monsoon
2025-06-26 23:00:00,47.8,177.9,687.0,31.1,19.2,63.0,2025,6,26,23,177,Monsoon
2025-06-27 00:00:00,47.3,189.1,579.0,28.2,18.0,62.0,2025,6,27,0,178,Monsoon
2025-06-27 01:00:00,46.7,188.6,483.0,25.7,16.8,61.0,2025,6,27,1,178,Monsoon
2025-06-27 02:00:00,44.7,164.8,419.0,24.2,16.1,59.0,2025,6,27,2,178,Monsoon
2025-06-27 03:00:00,43.3,145.8,400.0,24.6,16.1,53.0,2025,6,27,3,178,Monsoon
2025-06-27 04:00:00,42.6,140.2,413.0,26.0,16.6,46.0,2025,6,27,4,178,Monsoon
2025-06-27 05:00:00,49.6,171.4,437.0,27.2,18.6,45.0,2025,6,27,5,178,Monsoon
2025-06-27 06:00:00,43.2,104.3,481.0,25.7,20.1,56.0,2025,6,27,6,178,Monsoon
2025-06-27 07:00:00,39.6,77.3,536.0,23.5,22.1,72.0,2025,6,27,7,178,Monsoon
2025-06-27 08:00:00,34.0,51.6,560.0,20.5,23.2,92.0,2025,6,27,8,178,Monsoon
2025-06-27 09:00:00,30.3,39.7,522.0,15.8,22.4,120.0,2025,6,27,9,178,Monsoon
2025-06-27 10:00:00,28.2,44.6,452.0,10.3,20.7,151.0,2025,6,27,10,178,Monsoon
2025-06-27 11:00:00,27.1,41.7,397.0,6.3,19.2,174.0,2025,6,27,11,178,Monsoon
2025-06-27 12:00:00,27.4,52.3,371.0,4.8,18.3,183.0,2025,6,27,12,178,Monsoon
2025-06-27 13:00:00,28.7,73.3,359.0,4.8,17.7,184.0,2025,6,27,13,178,Monsoon
2025-06-27 14:00:00,27.5,61.7,363.0,5.7,17.5,181.0,2025,6,27,14,178,Monsoon
2025-06-27 15:00:00,27.0,53.0,378.0,5.8,17.8,178.0,2025,6,27,15,178,Monsoon
2025-06-27 16:00:00,26.1,47.0,409.0,6.9,18.6,172.0,2025,6,27,16,178,Monsoon
2025-06-27 17:00:00,36.4,93.4,471.0,16.2,21.1,163.0,2025,6,27,17,178,Monsoon
2025-06-27 18:00:00,37.8,71.9,602.0,24.6,22.3,138.0,2025,6,27,18,178,Monsoon
2025-06-27 19:00:00,40.3,63.1,765.0,36.2,23.9,103.0,2025,6,27,19,178,Monsoon
2025-06-27 20:00:00,45.2,78.9,857.0,44.2,24.9,75.0,2025,6,27,20,178,Monsoon
2025-06-27 21:00:00,45.8,83.6,820.0,45.4,24.8,62.0,2025,6,27,21,178,Monsoon
2025-06-27 22:00:00,45.3,87.3,712.0,43.2,24.0,56.0,2025,6,27,22,178,Monsoon
2025-06-27 23:00:00,45.1,85.7,611.0,40.7,22.9,52.0,2025,6,27,23,178,Monsoon
2025-06-28 00:00:00,41.9,66.8,536.0,38.6,21.1,49.0,2025,6,28,0,179,Monsoon
2025-06-28 01:00:00,39.1,57.4,468.0,36.3,19.0,47.0,2025,6,28,1,179,Monsoon
2025-06-28 02:00:00,39.3,54.4,423.0,35.1,17.6,45.0,2025,6,28,2,179,Monsoon
2025-06-28 03:00:00,41.0,55.1,408.0,36.3,17.3,38.0,2025,6,28,3,179,Monsoon
2025-06-28 04:00:00,43.3,57.4,415.0,38.6,17.8,30.0,2025,6,28,4,179,Monsoon
2025-06-28 05:00:00,42.5,59.6,444.0,33.2,17.1,40.0,2025,6,28,5,179,Monsoon
2025-06-28 06:00:00,40.6,56.6,514.0,30.6,19.1,51.0,2025,6,28,6,179,Monsoon
2025-06-28 07:00:00,38.0,59.1,605.0,26.8,21.9,67.0,2025,6,28,7,179,Monsoon
2025-06-28 08:00:00,34.1,61.9,654.0,22.6,24.1,89.0,2025,6,28,8,179,Monsoon
2025-06-28 09:00:00,32.5,66.1,622.0,17.8,25.3,120.0,2025,6,28,9,179,Monsoon
2025-06-28 10:00:00,31.1,61.7,547.0,12.6,26.0,155.0,2025,6,28,10,179,Monsoon
2025-06-28 11:00:00,30.7,52.6,483.0,8.8,26.3,184.0,2025,6,28,11,179,Monsoon
2025-06-28 12:00:00,31.5,49.5,444.0,6.8,26.1,202.0,2025,6,28,12,179,Monsoon
2025-06-28 13:00:00,32.2,49.2,416.0,6.1,25.6,213.0,2025,6,28,13,179,Monsoon
2025-06-28 14:00:00,33.4,54.6,407.0,7.3,25.7,216.0,2025,6,28,14,179,Monsoon
2025-06-28 15:00:00,36.6,71.5,404.0,11.0,26.9,211.0,2025,6,28,15,179,Monsoon
2025-06-28 16:00:00,38.3,97.6,420.0,16.6,28.6,198.0,2025,6,28,16,179,Monsoon
2025-06-28 17:00:00,50.4,72.4,503.0,13.3,34.1,243.0,2025,6,28,17,179,Monsoon
2025-06-28 18:00:00,58.6,75.9,744.0,22.5,35.0,210.0,2025,6,28,18,179,Monsoon
2025-06-28 19:00:00,74.3,87.3,1052.0,35.1,36.1,163.0,2025,6,28,19,179,Monsoon
2025-06-28 20:00:00,62.4,81.7,1203.0,43.4,36.0,126.0,2025,6,28,20,179,Monsoon
2025-06-28 21:00:00,51.9,74.0,1046.0,43.2,33.9,108.0,2025,6,28,21,179,Monsoon
2025-06-28 22:00:00,49.6,55.9,732.0,38.8,30.6,99.0,2025,6,28,22,179,Monsoon
2025-06-28 23:00:00,51.1,56.3,484.0,35.3,27.7,91.0,2025,6,28,23,179,Monsoon
2025-06-29 00:00:00,51.6,57.0,396.0,35.0,25.8,79.0,2025,6,29,0,180,Monsoon
2025-06-29 01:00:00,49.9,56.2,375.0,35.6,24.2,68.0,2025,6,29,1,180,Monsoon
2025-06-29 02:00:00,50.5,56.6,365.0,35.1,22.6,61.0,2025,6,29,2,180,Monsoon
2025-06-29 03:00:00,50.3,57.4,336.0,31.9,20.3,60.0,2025,6,29,3,180,Monsoon
2025-06-29 04:00:00,45.8,54.1,318.0,27.8,18.0,63.0,2025,6,29,4,180,Monsoon
2025-06-29 05:00:00,44.8,72.6,350.0,36.2,17.7,33.0,2025,6,29,5,180,Monsoon
2025-06-29 06:00:00,42.1,68.2,486.0,38.2,19.5,33.0,2025,6,29,6,180,Monsoon
2025-06-29 07:00:00,45.8,73.6,672.0,40.9,22.0,34.0,2025,6,29,7,180,Monsoon
2025-06-29 08:00:00,47.6,92.9,785.0,41.4,25.0,41.0,2025,6,29,8,180,Monsoon
2025-06-29 09:00:00,47.1,122.5,755.0,37.9,28.4,57.0,2025,6,29,9,180,Monsoon
2025-06-29 10:00:00,46.9,137.8,652.0,32.2,32.1,80.0,2025,6,29,10,180,Monsoon
2025-06-29 11:00:00,46.3,129.9,560.0,27.8,36.1,102.0,2025,6,29,11,180,Monsoon
2025-06-29 12:00:00,45.5,119.0,502.0,25.5,40.5,125.0,2025,6,29,12,180,Monsoon
2025-06-29 13:00:00,45.3,106.2,455.0,24.4,45.0,148.0,2025,6,29,13,180,Monsoon
2025-06-29 14:00:00,46.6,97.1,441.0,24.9,49.0,164.0,2025,6,29,14,180,Monsoon
2025-06-29 15:00:00,47.1,90.8,472.0,26.0,52.0,170.0,2025,6,29,15,180,Monsoon
2025-06-29 16:00:00,48.9,88.2,535.0,28.6,54.3,169.0,2025,6,29,16,180,Monsoon
2025-06-29 17:00:00,46.6,71.2,613.0,41.1,49.9,103.0,2025,6,29,17,180,Monsoon
2025-06-29 18:00:00,50.9,70.3,712.0,48.5,49.2,87.0,2025,6,29,18,180,Monsoon
2025-06-29 19:00:00,57.3,73.3,826.0,58.9,48.2,66.0,2025,6,29,19,180,Monsoon
2025-06-29 20:00:00,60.5,75.0,916.0,67.2,46.7,47.0,2025,6,29,20,180,Monsoon
2025-06-29 21:00:00,67.3,80.3,992.0,72.9,44.7,34.0,2025,6,29,21,180,Monsoon
