time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,cloud_cover,wind_speed_10m,wind_gusts_10m,year,month,day,hour,day_of_year,season,rain_flag
2025-02-19 16:00:00,26.5,28,24.3,0.0,100,8.5,25.2,2025,2,19,16,50,Winter,0
2025-02-19 17:00:00,25.5,31,23.9,0.0,100,6.5,22.7,2025,2,19,17,50,Winter,0
2025-02-19 18:00:00,24.1,38,23.2,0.0,100,4.1,16.2,2025,2,19,18,50,Winter,0
2025-02-19 19:00:00,23.7,42,23.1,0.0,100,4.0,9.0,2025,2,19,19,50,Winter,0
2025-02-19 20:00:00,22.8,49,22.6,0.0,100,3.7,7.9,2025,2,19,20,50,Winter,0
2025-02-19 21:00:00,21.8,49,20.9,0.3,100,7.3,14.0,2025,2,19,21,50,Winter,1
2025-02-19 22:00:00,20.0,61,19.8,0.5,92,5.8,18.0,2025,2,19,22,50,Winter,1
2025-02-19 23:00:00,18.2,72,18.7,0.2,99,3.2,14.0,2025,2,19,23,50,Winter,1
2025-02-20 00:00:00,18.2,73,18.0,0.0,99,8.3,14.4,2025,2,20,0,51,Winter,0
2025-02-20 01:00:00,17.0,78,17.6,0.5,99,2.3,22.7,2025,2,20,1,51,Winter,1
2025-02-20 02:00:00,16.9,75,16.2,0.1,75,10.3,19.8,2025,2,20,2,51,Winter,1
2025-02-20 03:00:00,16.4,79,15.8,0.7,100,9.7,25.6,2025,2,20,3,51,Winter,1
2025-02-20 04:00:00,15.9,86,15.3,1.3,62,11.8,21.2,2025,2,20,4,51,Winter,1
2025-02-20 05:00:00,15.1,83,14.0,0.0,99,12.1,26.6,2025,2,20,5,51,Winter,0
2025-02-20 06:00:00,16.3,87,16.1,0.1,27,10.0,19.4,2025,2,20,6,51,Winter,1
2025-02-20 07:00:00,16.4,82,16.0,0.0,35,10.1,20.5,2025,2,20,7,51,Winter,0
2025-02-20 08:00:00,17.9,73,17.3,0.0,35,10.3,22.3,2025,2,20,8,51,Winter,0
2025-02-20 09:00:00,19.8,64,19.1,0.0,72,10.8,25.2,2025,2,20,9,51,Winter,0
2025-02-20 10:00:00,20.3,62,19.3,0.2,97,12.8,32.4,2025,2,20,10,51,Winter,1
2025-02-20 11:00:00,20.8,59,19.8,0.0,62,12.2,32.0,2025,2,20,11,51,Winter,0
2025-02-20 12:00:00,21.6,57,20.5,0.5,19,13.5,33.5,2025,2,20,12,51,Winter,1
2025-02-20 13:00:00,22.9,53,22.1,0.0,7,15.8,39.2,2025,2,20,13,51,Winter,0
2025-02-20 14:00:00,23.5,48,22.1,0.0,2,16.6,40.7,2025,2,20,14,51,Winter,0
2025-02-20 15:00:00,23.7,46,21.7,0.0,33,16.5,41.0,2025,2,20,15,51,Winter,0
2025-02-20 16:00:00,23.1,49,21.5,0.0,21,14.3,38.9,2025,2,20,16,51,Winter,0
2025-02-20 17:00:00,21.9,54,20.5,0.0,32,13.9,33.5,2025,2,20,17,51,Winter,0
2025-02-20 18:00:00,21.0,61,19.8,0.0,8,14.4,33.5,2025,2,20,18,51,Winter,0
2025-02-20 19:00:00,20.0,67,19.0,0.0,17,14.9,32.4,2025,2,20,19,51,Winter,0
2025-02-20 20:00:00,19.6,67,19.2,0.2,63,9.7,31.3,2025,2,20,20,51,Winter,1
2025-02-20 21:00:00,15.9,89,15.3,2.3,54,13.1,34.6,2025,2,20,21,51,Winter,1
2025-02-20 22:00:00,16.2,87,16.3,1.0,19,7.6,25.6,2025,2,20,22,51,Winter,1
2025-02-20 23:00:00,16.1,87,16.1,0.2,37,9.0,17.3,2025,2,20,23,51,Winter,1
2025-02-21 00:00:00,15.6,88,15.4,0.2,36,9.2,19.4,2025,2,21,0,52,Winter,1
2025-02-21 01:00:00,15.3,90,15.4,0.1,14,6.9,16.9,2025,2,21,1,52,Winter,1
2025-02-21 02:00:00,14.8,91,15.1,0.1,15,5.4,13.3,2025,2,21,2,52,Winter,1
2025-02-21 03:00:00,14.4,93,14.6,0.0,9,5.3,10.4,2025,2,21,3,52,Winter,0
2025-02-21 04:00:00,14.2,93,14.3,0.0,0,6.3,12.2,2025,2,21,4,52,Winter,0
2025-02-21 05:00:00,13.7,93,13.7,0.0,0,5.5,12.2,2025,2,21,5,52,Winter,0
2025-02-21 06:00:00,14.3,90,14.5,0.0,0,4.4,10.8,2025,2,21,6,52,Winter,0
2025-02-21 07:00:00,14.5,89,14.9,0.0,0,3.3,7.9,2025,2,21,7,52,Winter,0
2025-02-21 08:00:00,16.1,82,16.6,0.0,0,2.4,9.4,2025,2,21,8,52,Winter,0
2025-02-21 09:00:00,18.2,71,18.9,0.0,2,1.5,10.8,2025,2,21,9,52,Winter,0
2025-02-21 10:00:00,20.5,62,21.2,0.0,2,0.8,11.5,2025,2,21,10,52,Winter,0
2025-02-21 11:00:00,22.5,53,23.7,0.0,3,1.5,13.7,2025,2,21,11,52,Winter,0
2025-02-21 12:00:00,23.7,49,25.5,0.0,4,2.0,15.1,2025,2,21,12,52,Winter,0
2025-02-21 13:00:00,24.6,47,26.3,0.0,4,2.6,15.8,2025,2,21,13,52,Winter,0
2025-02-21 14:00:00,25.1,44,25.6,0.0,99,5.0,19.8,2025,2,21,14,52,Winter,0
2025-02-21 15:00:00,24.9,44,24.3,0.0,100,7.7,23.0,2025,2,21,15,52,Winter,0
2025-02-21 16:00:00,24.1,46,23.1,0.0,100,10.1,25.9,2025,2,21,16,52,Winter,0
2025-02-21 17:00:00,22.7,52,21.8,0.0,100,11.2,26.6,2025,2,21,17,52,Winter,0
2025-02-21 18:00:00,21.7,58,21.2,0.0,95,9.8,26.3,2025,2,21,18,52,Winter,0
2025-02-21 19:00:00,20.8,65,20.7,0.0,99,8.8,21.6,2025,2,21,19,52,Winter,0
2025-02-21 20:00:00,19.9,70,20.2,0.0,5,8.0,19.4,2025,2,21,20,52,Winter,0
2025-02-21 21:00:00,18.9,75,19.3,0.0,79,7.3,17.3,2025,2,21,21,52,Winter,0
2025-02-21 22:00:00,18.0,80,18.4,0.0,2,7.0,15.1,2025,2,21,22,52,Winter,0
2025-02-21 23:00:00,17.1,84,17.4,0.0,0,7.1,14.8,2025,2,21,23,52,Winter,0
2025-02-22 00:00:00,16.3,86,16.4,0.0,0,8.2,16.9,2025,2,22,0,53,Winter,0
2025-02-22 01:00:00,15.8,85,15.5,0.0,0,8.6,18.4,2025,2,22,1,53,Winter,0
2025-02-22 02:00:00,15.1,86,14.8,0.0,0,7.7,17.6,2025,2,22,2,53,Winter,0
2025-02-22 03:00:00,14.6,87,14.1,0.0,12,8.1,16.2,2025,2,22,3,53,Winter,0
2025-02-22 04:00:00,14.1,89,13.5,0.0,7,8.6,17.3,2025,2,22,4,53,Winter,0
2025-02-22 05:00:00,13.6,89,13.0,0.0,48,8.4,17.6,2025,2,22,5,53,Winter,0
2025-02-22 06:00:00,13.5,92,13.0,0.0,0,8.0,16.2,2025,2,22,6,53,Winter,0
2025-02-22 07:00:00,13.5,90,12.8,0.0,20,8.8,17.6,2025,2,22,7,53,Winter,0
2025-02-22 08:00:00,15.1,81,14.6,0.0,40,7.1,18.4,2025,2,22,8,53,Winter,0
2025-02-22 09:00:00,17.3,69,16.7,0.0,20,7.4,22.0,2025,2,22,9,53,Winter,0
2025-02-22 10:00:00,19.7,58,19.0,0.0,46,7.5,23.0,2025,2,22,10,53,Winter,0
2025-02-22 11:00:00,21.7,48,21.2,0.0,57,8.6,26.3,2025,2,22,11,53,Winter,0
2025-02-22 12:00:00,23.0,43,22.5,0.0,100,10.2,29.9,2025,2,22,12,53,Winter,0
2025-02-22 13:00:00,23.6,40,22.4,0.0,73,11.4,31.7,2025,2,22,13,53,Winter,0
2025-02-22 14:00:00,23.9,36,22.0,0.0,29,11.5,31.7,2025,2,22,14,53,Winter,0
2025-02-22 15:00:00,23.8,37,21.6,0.0,7,11.8,32.4,2025,2,22,15,53,Winter,0
2025-02-22 16:00:00,23.2,38,21.0,0.0,0,11.9,31.7,2025,2,22,16,53,Winter,0
2025-02-22 17:00:00,22.1,42,20.0,0.0,1,11.8,30.2,2025,2,22,17,53,Winter,0
2025-02-22 18:00:00,20.4,53,19.5,0.0,0,7.0,23.8,2025,2,22,18,53,Winter,0
2025-02-22 19:00:00,19.4,60,19.0,0.0,0,5.8,14.8,2025,2,22,19,53,Winter,0
2025-02-22 20:00:00,18.7,64,18.3,0.0,0,6.4,13.0,2025,2,22,20,53,Winter,0
2025-02-22 21:00:00,18.0,68,17.8,0.0,0,5.2,12.6,2025,2,22,21,53,Winter,0
2025-02-22 22:00:00,17.2,73,17.2,0.0,0,4.8,10.4,2025,2,22,22,53,Winter,0
2025-02-22 23:00:00,16.5,76,16.5,0.0,0,4.7,9.4,2025,2,22,23,53,Winter,0
2025-02-23 00:00:00,15.9,78,15.8,0.0,0,4.3,8.6,2025,2,23,0,54,Winter,0
2025-02-23 01:00:00,15.3,78,15.1,0.0,0,4.5,7.9,2025,2,23,1,54,Winter,0
2025-02-23 02:00:00,14.9,78,14.6,0.0,0,4.7,9.4,2025,2,23,2,54,Winter,0
2025-02-23 03:00:00,14.5,80,14.0,0.0,0,5.1,9.7,2025,2,23,3,54,Winter,0
2025-02-23 04:00:00,14.0,81,13.5,0.0,0,5.2,10.1,2025,2,23,4,54,Winter,0
2025-02-23 05:00:00,13.6,83,13.0,0.0,0,5.1,10.1,2025,2,23,5,54,Winter,0
2025-02-23 06:00:00,13.3,87,12.9,0.0,0,4.5,10.1,2025,2,23,6,54,Winter,0
2025-02-23 07:00:00,13.8,84,13.4,0.0,0,5.0,9.0,2025,2,23,7,54,Winter,0
2025-02-23 08:00:00,15.5,77,15.1,0.0,0,5.6,14.8,2025,2,23,8,54,Winter,0
2025-02-23 09:00:00,18.0,66,17.7,0.0,0,5.4,18.0,2025,2,23,9,54,Winter,0
2025-02-23 10:00:00,20.5,56,20.1,0.0,0,6.0,20.5,2025,2,23,10,54,Winter,0
2025-02-23 11:00:00,22.5,47,22.5,0.0,0,6.7,22.7,2025,2,23,11,54,Winter,0
2025-02-23 12:00:00,23.8,41,23.9,0.0,0,7.2,24.1,2025,2,23,12,54,Winter,0
2025-02-23 13:00:00,24.6,39,24.7,0.0,0,7.3,24.5,2025,2,23,13,54,Winter,0
2025-02-23 14:00:00,25.1,37,24.7,0.0,0,7.6,24.8,2025,2,23,14,54,Winter,0
2025-02-23 15:00:00,24.9,37,23.5,0.0,0,8.7,25.9,2025,2,23,15,54,Winter,0
2025-02-23 16:00:00,24.4,37,22.7,0.0,0,9.1,25.9,2025,2,23,16,54,Winter,0
2025-02-23 17:00:00,23.3,40,21.7,0.0,0,8.4,24.5,2025,2,23,17,54,Winter,0
2025-02-23 18:00:00,21.9,47,21.1,0.0,0,5.4,20.2,2025,2,23,18,54,Winter,0
2025-02-23 19:00:00,20.5,54,20.2,0.0,0,4.0,11.5,2025,2,23,19,54,Winter,0
2025-02-23 20:00:00,19.5,59,19.4,0.0,0,3.7,8.3,2025,2,23,20,54,Winter,0
2025-02-23 21:00:00,18.9,63,18.9,0.0,0,3.7,7.2,2025,2,23,21,54,Winter,0
2025-02-23 22:00:00,18.3,65,18.3,0.0,0,3.6,6.8,2025,2,23,22,54,Winter,0
2025-02-23 23:00:00,17.8,66,17.8,0.0,0,2.7,6.1,2025,2,23,23,54,Winter,0
2025-02-24 00:00:00,17.1,68,17.0,0.0,0,3.1,4.7,2025,2,24,0,55,Winter,0
2025-02-24 01:00:00,16.5,70,16.3,0.0,0,3.1,4.7,2025,2,24,1,55,Winter,0
2025-02-24 02:00:00,15.9,73,15.8,0.0,0,2.9,4.3,2025,2,24,2,55,Winter,0
2025-02-24 03:00:00,15.3,75,15.1,0.0,1,3.1,4.3,2025,2,24,3,55,Winter,0
2025-02-24 04:00:00,14.2,80,13.8,0.0,0,3.8,6.1,2025,2,24,4,55,Winter,0
2025-02-24 05:00:00,13.3,83,12.8,0.0,0,4.7,8.3,2025,2,24,5,55,Winter,0
2025-02-24 06:00:00,13.5,89,13.2,0.0,0,4.9,10.8,2025,2,24,6,55,Winter,0
2025-02-24 07:00:00,13.7,87,13.4,0.0,0,5.2,9.7,2025,2,24,7,55,Winter,0
2025-02-24 08:00:00,16.1,75,15.9,0.0,0,4.5,12.2,2025,2,24,8,55,Winter,0
2025-02-24 09:00:00,19.4,59,19.2,0.0,2,4.0,15.5,2025,2,24,9,55,Winter,0
2025-02-24 10:00:00,22.2,49,21.9,0.0,0,4.2,18.0,2025,2,24,10,55,Winter,0
2025-02-24 11:00:00,24.3,38,24.2,0.0,0,4.8,20.2,2025,2,24,11,55,Winter,0
2025-02-24 12:00:00,25.7,30,25.3,0.0,1,6.2,23.4,2025,2,24,12,55,Winter,0
2025-02-24 13:00:00,26.5,27,25.5,0.0,9,8.6,27.4,2025,2,24,13,55,Winter,0
2025-02-24 14:00:00,26.9,24,25.0,0.0,17,9.4,28.4,2025,2,24,14,55,Winter,0
2025-02-24 15:00:00,26.8,23,23.9,0.0,3,10.2,28.8,2025,2,24,15,55,Winter,0
2025-02-24 16:00:00,26.1,24,23.1,0.0,0,10.3,28.8,2025,2,24,16,55,Winter,0
2025-02-24 17:00:00,24.9,30,22.4,0.0,3,9.4,27.0,2025,2,24,17,55,Winter,0
2025-02-24 18:00:00,23.0,44,22.0,0.0,90,7.2,20.2,2025,2,24,18,55,Winter,0
2025-02-24 19:00:00,21.6,54,21.6,0.0,100,4.4,14.8,2025,2,24,19,55,Winter,0
2025-02-24 20:00:00,20.7,60,21.0,0.0,88,3.9,8.3,2025,2,24,20,55,Winter,0
2025-02-24 21:00:00,20.1,65,20.6,0.0,88,3.2,7.6,2025,2,24,21,55,Winter,0
2025-02-24 22:00:00,19.6,65,20.2,0.0,100,2.1,5.8,2025,2,24,22,55,Winter,0
2025-02-24 23:00:00,19.0,67,19.4,0.0,29,2.7,4.3,2025,2,24,23,55,Winter,0
2025-02-25 00:00:00,18.3,68,18.7,0.0,3,2.3,4.0,2025,2,25,0,56,Winter,0
2025-02-25 01:00:00,18.0,68,18.2,0.0,6,2.7,4.0,2025,2,25,1,56,Winter,0
2025-02-25 02:00:00,16.8,73,16.9,0.0,10,3.2,5.0,2025,2,25,2,56,Winter,0
2025-02-25 03:00:00,15.9,77,15.7,0.0,28,4.7,10.1,2025,2,25,3,56,Winter,0
2025-02-25 04:00:00,15.0,82,15.0,0.0,85,4.4,9.4,2025,2,25,4,56,Winter,0
2025-02-25 05:00:00,14.5,85,14.5,0.0,90,4.4,9.7,2025,2,25,5,56,Winter,0
2025-02-25 06:00:00,14.4,89,14.7,0.0,26,3.6,6.8,2025,2,25,6,56,Winter,0
2025-02-25 07:00:00,15.1,85,15.0,0.0,39,6.2,11.5,2025,2,25,7,56,Winter,0
2025-02-25 08:00:00,17.6,73,17.7,0.0,1,4.8,13.3,2025,2,25,8,56,Winter,0
2025-02-25 09:00:00,21.0,58,21.1,0.0,43,4.0,15.1,2025,2,25,9,56,Winter,0
2025-02-25 10:00:00,23.9,43,23.6,0.0,44,3.2,15.8,2025,2,25,10,56,Winter,0
2025-02-25 11:00:00,25.7,32,25.4,0.0,14,3.7,18.0,2025,2,25,11,56,Winter,0
2025-02-25 12:00:00,27.1,27,26.9,0.0,91,3.8,18.7,2025,2,25,12,56,Winter,0
2025-02-25 13:00:00,27.9,25,27.4,0.0,100,5.4,21.6,2025,2,25,13,56,Winter,0
2025-02-25 14:00:00,28.1,25,26.8,0.0,100,5.6,21.6,2025,2,25,14,56,Winter,0
2025-02-25 15:00:00,27.6,26,25.8,0.0,94,5.5,20.5,2025,2,25,15,56,Winter,0
2025-02-25 16:00:00,27.1,28,25.2,0.0,2,7.4,20.9,2025,2,25,16,56,Winter,0
2025-02-25 17:00:00,26.0,30,24.4,0.0,2,6.1,20.5,2025,2,25,17,56,Winter,0
2025-02-25 18:00:00,24.2,43,24.0,0.0,4,3.1,9.7,2025,2,25,18,56,Winter,0
2025-02-25 19:00:00,23.3,48,23.5,0.0,18,2.0,6.5,2025,2,25,19,56,Winter,0
2025-02-25 20:00:00,22.3,48,22.0,0.0,19,3.8,6.5,2025,2,25,20,56,Winter,0
2025-02-25 21:00:00,21.7,51,21.7,0.0,99,2.1,7.6,2025,2,25,21,56,Winter,0
2025-02-25 22:00:00,20.8,51,20.4,0.0,100,3.5,5.8,2025,2,25,22,56,Winter,0
2025-02-25 23:00:00,20.7,51,19.9,0.0,99,5.5,11.5,2025,2,25,23,56,Winter,0
2025-02-26 00:00:00,19.9,58,19.5,0.0,44,4.9,11.2,2025,2,26,0,57,Winter,0
2025-02-26 01:00:00,18.7,64,18.6,0.0,50,4.8,9.7,2025,2,26,1,57,Winter,0
2025-02-26 02:00:00,18.3,68,18.4,0.0,96,4.0,9.0,2025,2,26,2,57,Winter,0
2025-02-26 03:00:00,18.2,69,18.6,0.0,100,2.4,6.5,2025,2,26,3,57,Winter,0
2025-02-26 04:00:00,17.9,70,18.0,0.0,99,4.3,7.9,2025,2,26,4,57,Winter,0
2025-02-26 05:00:00,18.2,67,18.2,0.0,100,4.0,13.0,2025,2,26,5,57,Winter,0
2025-02-26 06:00:00,18.7,73,19.5,0.0,100,2.6,10.1,2025,2,26,6,57,Winter,0
2025-02-26 07:00:00,19.0,75,20.1,0.0,100,1.7,5.0,2025,2,26,7,57,Winter,0
2025-02-26 08:00:00,19.9,67,20.2,0.0,100,6.2,12.2,2025,2,26,8,57,Winter,0
2025-02-26 09:00:00,22.8,56,23.2,0.0,95,4.9,15.5,2025,2,26,9,57,Winter,0
2025-02-26 10:00:00,26.0,46,26.2,0.0,30,5.7,19.4,2025,2,26,10,57,Winter,0
2025-02-26 11:00:00,27.8,40,28.5,0.0,19,5.8,20.9,2025,2,26,11,57,Winter,0
2025-02-26 12:00:00,29.0,36,29.9,0.0,46,6.5,23.4,2025,2,26,12,57,Winter,0
2025-02-26 13:00:00,29.8,33,30.6,0.0,100,5.8,23.4,2025,2,26,13,57,Winter,0
2025-02-26 14:00:00,30.1,32,30.1,0.0,99,6.7,23.0,2025,2,26,14,57,Winter,0
2025-02-26 15:00:00,29.8,31,29.0,0.0,89,6.8,23.0,2025,2,26,15,57,Winter,0
2025-02-26 16:00:00,29.4,33,28.6,0.0,98,8.2,22.7,2025,2,26,16,57,Winter,0
2025-02-26 17:00:00,28.2,39,27.8,0.0,98,8.9,23.4,2025,2,26,17,57,Winter,0
2025-02-26 18:00:00,26.6,48,27.7,0.0,100,3.0,15.5,2025,2,26,18,57,Winter,0
2025-02-26 19:00:00,25.7,58,27.8,0.0,100,1.9,6.8,2025,2,26,19,57,Winter,0
2025-02-26 20:00:00,25.3,60,27.5,0.0,100,1.0,4.3,2025,2,26,20,57,Winter,0
2025-02-26 21:00:00,24.5,62,26.5,0.0,100,2.3,4.0,2025,2,26,21,57,Winter,0
2025-02-26 22:00:00,23.5,62,24.8,0.0,90,4.5,8.6,2025,2,26,22,57,Winter,0
2025-02-26 23:00:00,22.6,66,23.9,0.0,74,5.0,10.1,2025,2,26,23,57,Winter,0
2025-02-27 00:00:00,21.9,69,23.2,0.0,72,4.3,9.7,2025,2,27,0,58,Winter,0
2025-02-27 01:00:00,21.7,70,23.4,0.0,100,1.8,7.6,2025,2,27,1,58,Winter,0
2025-02-27 02:00:00,22.2,68,24.1,0.0,100,1.4,2.9,2025,2,27,2,58,Winter,0
2025-02-27 03:00:00,21.6,70,23.3,0.0,92,2.4,3.2,2025,2,27,3,58,Winter,0
2025-02-27 04:00:00,20.6,72,21.9,0.0,100,3.8,4.0,2025,2,27,4,58,Winter,0
2025-02-27 05:00:00,20.6,69,21.5,0.0,100,4.0,12.6,2025,2,27,5,58,Winter,0
2025-02-27 06:00:00,21.1,75,22.8,0.0,100,4.1,17.3,2025,2,27,6,58,Winter,0
2025-02-27 07:00:00,21.0,72,20.5,0.0,100,17.1,28.1,2025,2,27,7,58,Winter,0
2025-02-27 08:00:00,19.1,73,19.2,0.5,100,8.6,48.2,2025,2,27,8,58,Winter,1
2025-02-27 09:00:00,19.7,78,20.1,0.2,100,10.0,20.2,2025,2,27,9,58,Winter,1
2025-02-27 10:00:00,20.4,82,21.3,0.3,100,11.5,24.8,2025,2,27,10,58,Winter,1
2025-02-27 11:00:00,20.2,84,20.7,0.0,100,14.4,32.0,2025,2,27,11,58,Winter,0
2025-02-27 12:00:00,20.7,76,21.2,0.0,100,10.9,31.3,2025,2,27,12,58,Winter,0
2025-02-27 13:00:00,22.1,67,22.1,0.0,100,12.8,31.7,2025,2,27,13,58,Winter,0
2025-02-27 14:00:00,23.4,62,23.6,0.0,100,12.0,32.4,2025,2,27,14,58,Winter,0
2025-02-27 15:00:00,23.0,63,23.6,0.0,100,9.2,30.2,2025,2,27,15,58,Winter,0
2025-02-27 16:00:00,22.4,64,22.8,0.0,100,8.7,22.3,2025,2,27,16,58,Winter,0
2025-02-27 17:00:00,22.1,60,22.0,0.0,100,10.1,23.4,2025,2,27,17,58,Winter,0
2025-02-27 18:00:00,21.7,62,22.1,0.0,100,6.1,21.6,2025,2,27,18,58,Winter,0
2025-02-27 19:00:00,21.2,64,21.2,0.0,96,8.9,17.6,2025,2,27,19,58,Winter,0
2025-02-27 20:00:00,20.2,69,20.3,0.0,100,9.0,19.8,2025,2,27,20,58,Winter,0
2025-02-27 21:00:00,20.1,70,20.1,0.0,100,9.6,19.1,2025,2,27,21,58,Winter,0
2025-02-27 22:00:00,20.0,68,19.7,0.0,100,10.8,23.4,2025,2,27,22,58,Winter,0
2025-02-27 23:00:00,19.8,65,18.9,0.0,100,12.4,25.6,2025,2,27,23,58,Winter,0
2025-02-28 00:00:00,19.5,63,18.4,0.0,100,11.9,27.0,2025,2,28,0,59,Winter,0
2025-02-28 01:00:00,19.3,62,18.5,0.0,100,9.5,24.5,2025,2,28,1,59,Winter,0
2025-02-28 02:00:00,19.3,64,18.8,0.0,100,8.1,19.1,2025,2,28,2,59,Winter,0
2025-02-28 03:00:00,19.2,66,18.5,0.0,100,10.0,19.8,2025,2,28,3,59,Winter,0
2025-02-28 04:00:00,19.1,69,18.4,0.0,100,11.2,23.4,2025,2,28,4,59,Winter,0
2025-02-28 05:00:00,18.9,70,18.1,0.0,100,12.2,25.6,2025,2,28,5,59,Winter,0
2025-02-28 06:00:00,19.4,68,18.9,0.0,100,10.0,24.1,2025,2,28,6,59,Winter,0
2025-02-28 07:00:00,19.1,69,19.2,0.0,100,6.8,20.5,2025,2,28,7,59,Winter,0
2025-02-28 08:00:00,18.8,70,18.8,0.0,100,7.0,14.8,2025,2,28,8,59,Winter,0
2025-02-28 09:00:00,18.2,76,18.1,0.5,100,9.4,20.9,2025,2,28,9,59,Winter,1
2025-02-28 10:00:00,18.3,82,18.3,0.9,100,11.3,24.5,2025,2,28,10,59,Winter,1
2025-02-28 11:00:00,19.6,77,19.6,0.2,100,11.9,31.3,2025,2,28,11,59,Winter,1
2025-02-28 12:00:00,20.0,74,19.9,0.0,96,12.9,29.9,2025,2,28,12,59,Winter,0
2025-02-28 13:00:00,21.1,71,21.3,0.0,96,11.4,32.0,2025,2,28,13,59,Winter,0
2025-02-28 14:00:00,22.1,69,22.6,0.0,12,10.7,28.8,2025,2,28,14,59,Winter,0
2025-02-28 15:00:00,23.3,65,24.1,0.0,19,10.2,28.1,2025,2,28,15,59,Winter,0
2025-02-28 16:00:00,23.4,65,24.4,0.0,54,9.1,27.7,2025,2,28,16,59,Winter,0
2025-02-28 17:00:00,22.9,69,24.3,0.0,32,6.4,22.0,2025,2,28,17,59,Winter,0
2025-02-28 18:00:00,22.3,74,23.8,0.0,83,7.6,20.9,2025,2,28,18,59,Winter,0
2025-02-28 19:00:00,21.4,83,23.1,0.0,18,9.5,20.5,2025,2,28,19,59,Winter,0
2025-02-28 20:00:00,20.9,85,23.0,0.0,8,6.1,20.9,2025,2,28,20,59,Winter,0
2025-02-28 21:00:00,18.5,90,19.6,1.7,18,9.1,29.2,2025,2,28,21,59,Winter,1
2025-02-28 22:00:00,18.5,90,20.0,0.0,64,5.8,15.5,2025,2,28,22,59,Winter,0
2025-02-28 23:00:00,18.4,91,19.3,0.0,54,10.3,18.4,2025,2,28,23,59,Winter,0
2025-03-01 00:00:00,17.4,87,17.6,0.0,77,9.8,23.0,2025,3,1,0,60,Summer,0
2025-03-01 01:00:00,16.8,87,17.0,0.0,19,9.0,19.4,2025,3,1,1,60,Summer,0
2025-03-01 02:00:00,16.3,89,16.4,0.0,32,9.1,19.1,2025,3,1,2,60,Summer,0
2025-03-01 03:00:00,15.9,90,16.1,0.0,53,8.5,18.0,2025,3,1,3,60,Summer,0
2025-03-01 04:00:00,15.7,90,15.7,0.0,66,9.0,19.8,2025,3,1,4,60,Summer,0
2025-03-01 05:00:00,15.5,89,15.1,0.2,100,10.6,21.2,2025,3,1,5,60,Summer,1
2025-03-01 06:00:00,16.8,93,16.6,6.3,49,14.3,27.0,2025,3,1,6,60,Summer,1
2025-03-01 07:00:00,16.6,91,16.0,0.3,82,15.8,32.0,2025,3,1,7,60,Summer,1
2025-03-01 08:00:00,17.4,90,17.6,0.0,94,11.5,31.7,2025,3,1,8,60,Summer,0
2025-03-01 09:00:00,18.5,83,19.2,0.0,100,8.4,25.2,2025,3,1,9,60,Summer,0
2025-03-01 10:00:00,19.5,79,20.1,0.0,99,8.5,21.6,2025,3,1,10,60,Summer,0
2025-03-01 11:00:00,21.1,75,22.8,0.0,51,3.7,22.3,2025,3,1,11,60,Summer,0
2025-03-01 12:00:00,22.6,71,25.4,0.0,78,3.3,15.1,2025,3,1,12,60,Summer,0
2025-03-01 13:00:00,23.7,67,26.5,0.0,58,4.4,16.6,2025,3,1,13,60,Summer,0
2025-03-01 14:00:00,24.0,65,26.6,0.0,97,3.7,16.2,2025,3,1,14,60,Summer,0
2025-03-01 15:00:00,24.1,66,26.2,0.1,54,3.0,14.8,2025,3,1,15,60,Summer,1
2025-03-01 16:00:00,23.3,67,25.2,0.8,58,2.9,12.6,2025,3,1,16,60,Summer,1
2025-03-01 17:00:00,22.6,70,24.6,0.0,9,3.4,10.1,2025,3,1,17,60,Summer,0
2025-03-01 18:00:00,21.9,77,23.9,0.0,18,4.7,9.7,2025,3,1,18,60,Summer,0
2025-03-01 19:00:00,21.0,81,22.9,0.0,13,5.2,9.7,2025,3,1,19,60,Summer,0
2025-03-01 20:00:00,20.3,83,22.1,0.0,33,5.1,9.7,2025,3,1,20,60,Summer,0
2025-03-01 21:00:00,20.0,84,21.4,0.0,4,7.6,14.0,2025,3,1,21,60,Summer,0
2025-03-01 22:00:00,19.2,85,20.2,0.0,0,9.0,18.0,2025,3,1,22,60,Summer,0
2025-03-01 23:00:00,18.4,86,19.4,0.0,0,7.8,17.6,2025,3,1,23,60,Summer,0
2025-03-02 00:00:00,17.7,88,18.8,0.0,0,6.1,15.5,2025,3,2,0,61,Summer,0
2025-03-02 01:00:00,17.2,89,18.2,0.0,0,5.3,11.5,2025,3,2,1,61,Summer,0
2025-03-02 02:00:00,16.8,89,17.6,0.0,0,5.5,10.4,2025,3,2,2,61,Summer,0
2025-03-02 03:00:00,16.5,88,17.0,0.0,0,6.8,13.3,2025,3,2,3,61,Summer,0
2025-03-02 04:00:00,16.0,88,16.4,0.0,0,6.6,13.3,2025,3,2,4,61,Summer,0
2025-03-02 05:00:00,15.4,89,15.7,0.0,0,5.6,12.6,2025,3,2,5,61,Summer,0
2025-03-02 06:00:00,16.0,88,16.4,0.0,0,6.3,13.7,2025,3,2,6,61,Summer,0
2025-03-02 07:00:00,16.1,87,16.4,0.0,0,6.5,12.2,2025,3,2,7,61,Summer,0
2025-03-02 08:00:00,17.5,82,18.0,0.0,0,5.5,15.1,2025,3,2,8,61,Summer,0
