time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2025-03-13 03:00:00,80.8,302.7,631.0,22.2,20.0,54.0
2025-03-13 04:00:00,74.5,234.2,662.0,22.6,19.8,47.0
2025-03-13 05:00:00,74.7,244.9,727.0,19.2,18.4,52.0
2025-03-13 06:00:00,74.7,214.2,881.0,24.4,20.0,47.0
2025-03-13 07:00:00,81.7,198.8,1070.0,31.3,22.3,41.0
2025-03-13 08:00:00,80.1,173.2,1141.0,34.2,25.2,47.0
2025-03-13 09:00:00,70.3,161.6,982.0,29.5,29.7,78.0
2025-03-13 10:00:00,53.9,143.0,705.0,21.0,34.8,121.0
2025-03-13 11:00:00,46.8,155.1,495.0,13.7,36.5,153.0
2025-03-13 12:00:00,49.4,208.6,431.0,9.3,31.9,164.0
2025-03-13 13:00:00,47.7,227.2,435.0,6.3,24.1,163.0
2025-03-13 14:00:00,46.0,241.2,456.0,5.3,18.2,157.0
2025-03-13 15:00:00,46.6,268.2,472.0,5.6,16.0,147.0
2025-03-13 16:00:00,45.9,255.2,505.0,8.0,15.8,133.0
2025-03-13 17:00:00,37.6,137.8,568.0,17.0,24.8,131.0
2025-03-13 18:00:00,47.4,134.1,698.0,29.1,26.3,108.0
2025-03-13 19:00:00,64.5,182.1,858.0,45.5,28.4,78.0
2025-03-13 20:00:00,75.9,233.8,948.0,56.0,29.8,56.0
2025-03-13 21:00:00,78.9,231.9,904.0,55.3,30.3,53.0
2025-03-13 22:00:00,73.3,195.1,790.0,48.6,30.2,59.0
2025-03-13 23:00:00,71.9,228.6,697.0,41.9,29.2,64.0
2025-03-14 00:00:00,69.2,227.2,655.0,36.2,26.7,63.0
2025-03-14 01:00:00,64.7,171.8,635.0,30.4,23.3,61.0
2025-03-14 02:00:00,60.1,124.8,640.0,27.0,21.2,57.0
2025-03-14 03:00:00,57.6,112.0,650.0,27.3,21.0,51.0
2025-03-14 04:00:00,59.5,113.2,685.0,30.0,21.9,43.0
2025-03-14 05:00:00,79.2,176.0,805.0,40.6,28.4,35.0
2025-03-14 06:00:00,80.6,166.2,1142.0,43.5,30.4,36.0
2025-03-14 07:00:00,88.5,169.5,1564.0,47.1,33.2,39.0
2025-03-14 08:00:00,85.0,187.2,1734.0,47.2,36.2,52.0
2025-03-14 09:00:00,74.5,209.1,1409.0,40.6,40.2,84.0
2025-03-14 10:00:00,65.7,244.0,833.0,30.5,44.4,127.0
2025-03-14 11:00:00,64.5,310.1,394.0,21.7,45.4,159.0
2025-03-14 12:00:00,62.2,350.2,262.0,15.3,40.3,173.0
2025-03-14 13:00:00,61.7,380.9,268.0,10.3,31.9,176.0
2025-03-14 14:00:00,61.2,394.9,294.0,8.1,25.8,173.0
2025-03-14 15:00:00,60.5,389.3,303.0,9.6,24.1,163.0
2025-03-14 16:00:00,58.7,336.2,333.0,13.9,24.6,146.0
2025-03-14 17:00:00,46.8,229.6,376.0,17.6,22.4,127.0
2025-03-14 18:00:00,51.6,194.6,451.0,22.3,25.1,118.0
2025-03-14 19:00:00,55.2,176.0,539.0,28.6,28.7,105.0
2025-03-14 20:00:00,50.8,130.4,583.0,32.5,30.4,95.0
2025-03-14 21:00:00,51.0,107.8,544.0,32.0,28.8,90.0
2025-03-14 22:00:00,57.0,204.4,460.0,29.0,25.4,89.0
2025-03-14 23:00:00,61.5,306.4,389.0,25.3,21.8,88.0
2025-03-15 00:00:00,58.4,325.0,351.0,20.8,18.1,89.0
2025-03-15 01:00:00,51.5,296.2,325.0,15.5,14.1,91.0
2025-03-15 02:00:00,43.8,246.8,308.0,11.5,11.1,92.0
2025-03-15 03:00:00,37.1,193.2,295.0,9.4,9.6,92.0
2025-03-15 04:00:00,34.8,187.7,289.0,8.7,9.2,90.0
2025-03-15 05:00:00,34.3,212.3,302.0,8.8,9.1,92.0
2025-03-15 06:00:00,36.8,235.2,351.0,11.5,9.8,89.0
2025-03-15 07:00:00,40.3,234.2,418.0,15.1,10.7,86.0
2025-03-15 08:00:00,40.4,235.2,456.0,16.7,11.6,87.0
2025-03-15 09:00:00,44.6,303.6,438.0,14.5,12.3,97.0
2025-03-15 10:00:00,48.7,361.4,390.0,10.3,13.0,112.0
2025-03-15 11:00:00,49.0,367.9,352.0,7.0,13.4,124.0
2025-03-15 12:00:00,48.3,359.5,335.0,5.5,13.3,132.0
2025-03-15 13:00:00,50.1,373.5,326.0,4.9,13.0,139.0
2025-03-15 14:00:00,57.2,442.4,327.0,5.6,13.3,141.0
2025-03-15 15:00:00,63.1,497.3,319.0,7.7,14.5,140.0
2025-03-15 16:00:00,69.8,545.8,320.0,11.2,16.4,134.0
2025-03-15 17:00:00,50.1,261.7,382.0,16.1,21.9,140.0
2025-03-15 18:00:00,66.4,292.4,585.0,32.8,25.8,111.0
2025-03-15 19:00:00,77.5,287.8,849.0,55.5,31.1,72.0
2025-03-15 20:00:00,88.0,344.6,991.0,69.8,34.0,44.0
2025-03-15 21:00:00,89.6,366.0,892.0,68.1,32.5,37.0
2025-03-15 22:00:00,86.4,358.6,671.0,58.0,28.7,41.0
2025-03-15 23:00:00,85.4,371.6,496.0,47.6,24.9,46.0
2025-03-16 00:00:00,85.0,386.5,438.0,38.9,21.6,48.0
2025-03-16 01:00:00,84.8,400.5,426.0,30.0,18.3,51.0
2025-03-16 02:00:00,85.7,416.3,415.0,22.7,15.7,54.0
2025-03-16 03:00:00,86.4,429.3,374.0,17.7,14.0,56.0
2025-03-16 04:00:00,84.8,435.9,333.0,14.4,13.0,58.0
2025-03-16 05:00:00,55.2,241.2,345.0,13.0,11.7,61.0
2025-03-16 06:00:00,48.1,222.1,468.0,14.3,11.6,65.0
2025-03-16 07:00:00,40.5,190.0,642.0,15.9,11.7,70.0
2025-03-16 08:00:00,37.7,187.2,741.0,16.4,12.9,80.0
2025-03-16 09:00:00,37.5,189.1,693.0,14.8,16.7,98.0
2025-03-16 10:00:00,38.5,185.8,571.0,12.2,21.7,120.0
2025-03-16 11:00:00,40.4,184.9,460.0,9.7,24.4,137.0
2025-03-16 12:00:00,42.5,194.6,387.0,7.6,22.5,146.0
2025-03-16 13:00:00,39.0,178.8,326.0,5.6,18.3,151.0
2025-03-16 14:00:00,34.0,167.6,289.0,4.9,15.0,151.0
2025-03-16 15:00:00,32.4,178.3,279.0,5.8,14.0,148.0
2025-03-16 16:00:00,35.3,217.0,293.0,7.8,13.9,140.0
2025-03-16 17:00:00,42.4,357.6,332.0,10.5,12.6,129.0
2025-03-16 18:00:00,50.4,393.0,415.0,16.7,13.9,112.0
2025-03-16 19:00:00,62.4,435.9,523.0,25.2,15.6,88.0
2025-03-16 20:00:00,73.1,501.1,604.0,30.6,16.9,70.0
2025-03-16 21:00:00,81.7,560.7,640.0,30.1,17.3,65.0
2025-03-16 22:00:00,85.4,566.2,648.0,26.6,17.2,65.0
2025-03-16 23:00:00,82.0,508.5,629.0,23.1,16.9,67.0
2025-03-17 00:00:00,75.0,428.4,564.0,20.5,16.2,68.0
2025-03-17 01:00:00,68.2,350.2,471.0,18.0,15.2,70.0
2025-03-17 02:00:00,63.6,295.2,407.0,16.3,14.5,70.0
2025-03-17 03:00:00,61.0,260.8,388.0,15.3,14.1,68.0
2025-03-17 04:00:00,60.3,245.9,398.0,15.1,13.9,64.0
2025-03-17 05:00:00,61.5,244.9,446.0,15.8,15.5,67.0
2025-03-17 06:00:00,63.3,222.6,582.0,19.8,17.3,62.0
2025-03-17 07:00:00,70.1,197.0,756.0,25.1,19.7,56.0
2025-03-17 08:00:00,70.8,215.6,833.0,27.0,21.5,60.0
2025-03-17 09:00:00,67.3,231.9,717.0,22.1,22.5,85.0
2025-03-17 10:00:00,58.0,250.5,504.0,13.8,22.9,119.0
2025-03-17 11:00:00,46.7,265.4,340.0,7.3,22.2,146.0
2025-03-17 12:00:00,45.5,289.6,286.0,4.6,19.5,157.0
2025-03-17 13:00:00,49.9,337.1,282.0,3.7,15.7,159.0
2025-03-17 14:00:00,54.7,403.3,290.0,3.8,13.0,158.0
2025-03-17 15:00:00,61.5,482.4,293.0,4.5,12.2,155.0
2025-03-17 16:00:00,68.2,558.8,308.0,6.3,12.6,149.0
2025-03-17 17:00:00,66.4,568.1,351.0,9.3,13.2,139.0
2025-03-17 18:00:00,74.7,592.3,451.0,15.2,14.9,123.0
2025-03-17 19:00:00,85.0,601.6,579.0,23.4,17.2,100.0
2025-03-17 20:00:00,92.0,612.8,665.0,30.0,19.1,81.0
2025-03-17 21:00:00,95.9,597.9,675.0,34.0,20.5,70.0
2025-03-17 22:00:00,97.1,558.8,642.0,36.5,21.6,63.0
2025-03-17 23:00:00,95.0,508.5,596.0,36.4,21.7,61.0
2025-03-18 00:00:00,89.2,457.3,533.0,32.2,20.1,65.0
2025-03-18 01:00:00,82.4,420.0,456.0,25.5,17.4,73.0
2025-03-18 02:00:00,75.4,384.6,403.0,19.8,15.2,79.0
2025-03-18 03:00:00,70.5,361.4,382.0,15.9,13.7,82.0
2025-03-18 04:00:00,68.2,353.9,385.0,13.0,12.6,82.0
2025-03-18 05:00:00,65.7,334.3,429.0,12.8,12.8,82.0
2025-03-18 06:00:00,63.1,297.1,565.0,16.8,14.2,75.0
2025-03-18 07:00:00,64.3,274.7,741.0,21.9,16.2,67.0
2025-03-18 08:00:00,65.0,237.5,818.0,24.0,17.9,70.0
2025-03-18 09:00:00,60.8,228.2,700.0,19.9,19.2,96.0
2025-03-18 10:00:00,49.0,203.5,483.0,12.6,20.2,134.0
2025-03-18 11:00:00,41.0,222.6,319.0,6.9,20.3,163.0
2025-03-18 12:00:00,42.1,263.6,270.0,4.7,18.8,174.0
2025-03-18 13:00:00,47.0,333.4,274.0,4.1,16.3,176.0
2025-03-18 14:00:00,53.2,413.5,289.0,4.5,14.5,173.0
2025-03-18 15:00:00,60.3,495.5,296.0,5.4,13.8,168.0
2025-03-18 16:00:00,66.4,558.8,315.0,7.3,13.7,158.0
2025-03-18 17:00:00,62.6,540.2,362.0,11.0,15.4,150.0
2025-03-18 18:00:00,73.3,562.5,468.0,18.4,16.9,130.0
2025-03-18 19:00:00,84.5,581.1,603.0,28.6,19.1,103.0
2025-03-18 20:00:00,92.0,605.4,694.0,36.2,20.7,81.0
2025-03-18 21:00:00,95.0,607.2,699.0,38.7,21.4,71.0
2025-03-18 22:00:00,94.5,568.1,659.0,38.6,21.7,67.0
2025-03-18 23:00:00,91.5,512.2,626.0,37.4,21.4,65.0
2025-03-19 00:00:00,85.9,461.9,617.0,35.1,20.3,64.0
2025-03-19 01:00:00,81.0,426.5,615.0,31.8,18.7,64.0
2025-03-19 02:00:00,77.8,394.9,623.0,29.1,17.5,64.0
2025-03-19 03:00:00,75.4,365.1,625.0,27.3,17.0,61.0
2025-03-19 04:00:00,73.3,338.1,638.0,26.2,16.8,57.0
2025-03-19 05:00:00,74.7,314.8,715.0,26.2,17.5,56.0
2025-03-19 06:00:00,76.1,290.6,957.0,31.8,19.9,55.0
2025-03-19 07:00:00,81.7,238.4,1263.0,39.1,23.2,56.0
2025-03-19 08:00:00,75.2,199.8,1389.0,41.2,25.9,68.0
2025-03-19 09:00:00,57.6,166.7,1161.0,33.0,27.9,102.0
2025-03-19 10:00:00,38.3,132.2,752.0,19.7,29.3,147.0
2025-03-19 11:00:00,33.3,146.2,436.0,9.3,28.9,179.0
2025-03-19 12:00:00,32.2,168.6,329.0,5.3,25.3,185.0
2025-03-19 13:00:00,34.9,220.7,315.0,4.2,20.0,178.0
2025-03-19 14:00:00,38.2,270.1,322.0,4.4,15.9,169.0
2025-03-19 15:00:00,42.4,334.3,321.0,5.2,14.3,161.0
2025-03-19 16:00:00,52.2,432.1,341.0,7.2,14.1,150.0
2025-03-19 17:00:00,59.8,508.5,396.0,10.8,13.3,136.0
2025-03-19 18:00:00,79.2,614.7,515.0,15.3,15.4,123.0
2025-03-19 19:00:00,99.2,724.6,669.0,21.4,18.2,106.0
2025-03-19 20:00:00,109.9,763.7,781.0,26.0,20.5,92.0
2025-03-19 21:00:00,108.7,694.8,824.0,27.6,21.8,86.0
2025-03-19 22:00:00,102.2,583.0,824.0,27.8,22.5,83.0
2025-03-19 23:00:00,93.1,468.5,784.0,27.4,22.6,80.0
2025-03-20 00:00:00,83.1,363.2,675.0,26.6,21.9,76.0
2025-03-20 01:00:00,75.4,275.7,527.0,25.4,20.6,73.0
2025-03-20 02:00:00,70.1,214.7,426.0,24.5,19.6,69.0
2025-03-20 03:00:00,66.6,182.5,390.0,23.9,19.1,63.0
2025-03-20 04:00:00,64.5,162.1,402.0,23.8,19.0,57.0
2025-03-20 05:00:00,65.2,172.3,501.0,23.0,19.2,60.0
2025-03-20 06:00:00,63.6,154.1,792.0,27.4,20.9,59.0
2025-03-20 07:00:00,66.6,141.1,1170.0,33.1,23.2,59.0
2025-03-20 08:00:00,64.0,129.5,1356.0,34.9,25.4,68.0
2025-03-20 09:00:00,51.7,94.8,1171.0,29.2,27.7,94.0
2025-03-20 10:00:00,33.6,76.8,795.0,19.6,29.8,129.0
2025-03-20 11:00:00,26.6,87.5,489.0,11.8,29.9,154.0
2025-03-20 12:00:00,26.3,139.7,354.0,7.7,26.0,162.0
2025-03-20 13:00:00,29.9,197.9,290.0,5.3,20.0,160.0
2025-03-20 14:00:00,34.5,256.1,260.0,4.4,15.7,156.0
2025-03-20 15:00:00,43.0,338.1,246.0,4.9,14.5,151.0
2025-03-20 16:00:00,49.5,393.9,265.0,6.8,15.0,143.0
2025-03-20 17:00:00,57.5,480.6,333.0,10.8,16.2,131.0
2025-03-20 18:00:00,71.7,534.6,504.0,17.4,18.5,115.0
2025-03-20 19:00:00,84.5,592.3,724.0,26.4,21.6,94.0
2025-03-20 20:00:00,93.4,624.0,843.0,33.2,23.8,76.0
2025-03-20 21:00:00,95.9,609.1,768.0,36.0,24.5,67.0
2025-03-20 22:00:00,95.0,556.9,592.0,36.4,24.4,61.0
2025-03-20 23:00:00,91.7,504.8,451.0,35.0,23.3,59.0
2025-03-21 00:00:00,86.4,465.7,394.0,30.7,20.7,60.0
2025-03-21 01:00:00,82.0,442.4,372.0,24.5,17.3,64.0
2025-03-21 02:00:00,78.9,429.3,367.0,19.5,14.6,66.0
2025-03-21 03:00:00,76.1,406.1,368.0,16.6,13.4,66.0
2025-03-21 04:00:00,73.1,376.3,386.0,15.0,13.0,64.0
2025-03-21 05:00:00,73.6,344.6,441.0,17.6,13.3,56.0
2025-03-21 06:00:00,70.5,308.3,581.0,20.9,14.4,53.0
2025-03-21 07:00:00,71.2,269.2,757.0,25.1,16.1,51.0
2025-03-21 08:00:00,69.8,250.5,844.0,26.3,17.8,57.0
2025-03-21 09:00:00,64.3,256.1,762.0,21.7,20.1,81.0
2025-03-21 10:00:00,56.1,260.8,590.0,14.1,22.4,115.0
2025-03-21 11:00:00,46.9,266.4,442.0,8.1,23.0,140.0
2025-03-21 12:00:00,43.4,297.1,353.0,5.3,20.3,150.0
2025-03-21 13:00:00,47.4,376.3,287.0,4.2,15.9,152.0
2025-03-21 14:00:00,55.9,486.2,250.0,4.1,12.6,150.0
2025-03-21 15:00:00,66.6,605.4,246.0,4.8,11.6,146.0
2025-03-21 16:00:00,78.9,707.8,271.0,6.7,11.7,139.0
2025-03-21 17:00:00,89.4,804.7,322.0,10.7,12.6,123.0
2025-03-21 18:00:00,100.8,821.4,417.0,17.0,14.4,108.0
2025-03-21 19:00:00,106.6,802.8,537.0,25.7,16.9,87.0
2025-03-21 20:00:00,108.7,758.1,620.0,32.5,19.0,70.0
2025-03-21 21:00:00,106.6,689.2,636.0,35.8,20.4,62.0
2025-03-21 22:00:00,102.0,607.2,615.0,37.2,21.3,59.0
2025-03-21 23:00:00,95.2,519.7,580.0,36.6,21.4,58.0
2025-03-22 00:00:00,87.3,448.0,527.0,33.0,20.2,59.0
2025-03-22 01:00:00,82.7,405.1,460.0,27.4,18.2,62.0
2025-03-22 02:00:00,81.3,386.5,420.0,22.8,16.7,64.0
2025-03-22 03:00:00,82.2,386.5,412.0,20.2,16.0,63.0
2025-03-22 04:00:00,82.7,390.2,431.0,18.7,15.6,60.0
2025-03-22 05:00:00,83.1,309.2,504.0,27.0,17.9,44.0
2025-03-22 06:00:00,78.0,271.9,706.0,29.4,19.4,47.0
2025-03-22 07:00:00,76.1,235.2,962.0,32.3,21.4,52.0
2025-03-22 08:00:00,73.1,211.9,1073.0,31.9,22.8,65.0
2025-03-22 09:00:00,61.0,187.2,898.0,24.9,23.3,95.0
2025-03-22 10:00:00,48.1,174.2,578.0,14.6,23.3,133.0
2025-03-22 11:00:00,42.0,196.5,333.0,6.7,22.4,161.0
2025-03-22 12:00:00,38.3,203.5,258.0,3.7,20.1,171.0
2025-03-22 13:00:00,35.3,211.9,259.0,3.2,16.9,172.0
2025-03-22 14:00:00,36.9,242.1,272.0,3.9,14.6,169.0
2025-03-22 15:00:00,40.7,286.8,259.0,4.6,13.5,164.0
2025-03-22 16:00:00,43.7,314.8,259.0,6.4,13.3,156.0
2025-03-22 17:00:00,40.3,272.9,326.0,11.6,14.3,139.0
2025-03-22 18:00:00,47.0,273.8,519.0,20.7,16.8,119.0
2025-03-22 19:00:00,57.2,263.6,780.0,33.3,20.3,91.0
2025-03-22 20:00:00,62.9,257.0,986.0,43.2,23.3,68.0
2025-03-22 21:00:00,66.4,241.2,1087.0,47.6,25.5,57.0
2025-03-22 22:00:00,69.4,222.1,1133.0,49.2,27.2,52.0
2025-03-22 23:00:00,72.4,209.5,1150.0,50.3,28.3,47.0
2025-03-23 00:00:00,74.3,204.9,1137.0,51.2,28.5,41.0
2025-03-23 01:00:00,78.2,205.4,1094.0,51.5,28.1,36.0
2025-03-23 02:00:00,82.9,207.7,1048.0,52.8,28.2,31.0
2025-03-23 03:00:00,87.5,210.9,974.0,56.1,29.3,23.0
2025-03-23 04:00:00,91.7,214.7,897.0,60.3,31.0,14.0
2025-03-23 05:00:00,91.0,196.0,919.0,69.5,37.8,13.0
2025-03-23 06:00:00,96.4,195.6,1182.0,69.6,39.3,24.0
2025-03-23 07:00:00,109.4,190.5,1544.0,69.1,41.6,41.0
2025-03-23 08:00:00,92.4,160.7,1677.0,64.4,43.9,66.0
2025-03-23 09:00:00,69.8,143.0,1349.0,51.6,46.9,104.0
2025-03-23 10:00:00,52.3,123.9,792.0,34.5,50.0,149.0
2025-03-23 11:00:00,41.6,117.6,377.0,21.0,50.9,186.0
2025-03-23 12:00:00,38.5,120.6,272.0,14.3,47.8,211.0
2025-03-23 13:00:00,40.6,134.1,308.0,11.1,42.6,227.0
2025-03-23 14:00:00,44.1,152.3,349.0,9.9,38.2,234.0
2025-03-23 15:00:00,46.7,167.2,328.0,9.6,35.6,230.0
2025-03-23 16:00:00,47.3,172.3,313.0,11.2,33.9,215.0
2025-03-23 17:00:00,38.9,111.3,364.0,16.2,36.0,198.0
2025-03-23 18:00:00,45.3,103.8,513.0,28.1,37.3,164.0
2025-03-23 19:00:00,57.3,98.7,730.0,44.5,39.1,118.0
2025-03-23 20:00:00,63.8,105.9,983.0,55.4,40.0,83.0
2025-03-23 21:00:00,65.7,116.2,1307.0,56.0,39.2,71.0
2025-03-23 22:00:00,66.1,125.7,1669.0,51.3,37.5,69.0
2025-03-23 23:00:00,65.7,149.0,1935.0,46.4,35.6,69.0
2025-03-24 00:00:00,64.0,153.7,2059.0,42.0,33.4,67.0
2025-03-24 01:00:00,63.8,135.5,2087.0,37.3,31.0,67.0
2025-03-24 02:00:00,66.8,134.6,2029.0,35.6,29.9,64.0
2025-03-24 03:00:00,72.4,140.2,1841.0,39.0,30.9,56.0
2025-03-24 04:00:00,78.7,146.7,1566.0,45.4,33.3,45.0
2025-03-24 05:00:00,84.8,168.1,1347.0,47.8,34.0,35.0
2025-03-24 06:00:00,87.1,171.4,1272.0,51.4,35.3,41.0
2025-03-24 07:00:00,93.4,173.7,1252.0,55.8,37.2,51.0
2025-03-24 08:00:00,92.2,182.1,1161.0,55.0,39.5,73.0
2025-03-24 09:00:00,81.5,200.2,902.0,44.1,43.4,117.0
2025-03-24 10:00:00,68.7,222.6,571.0,28.0,47.7,174.0
2025-03-24 11:00:00,57.7,244.0,332.0,15.3,49.0,216.0
2025-03-24 12:00:00,53.3,247.7,267.0,9.5,44.4,234.0
2025-03-24 13:00:00,51.7,252.4,294.0,7.1,36.7,239.0
2025-03-24 14:00:00,50.3,250.5,328.0,6.7,30.7,236.0
2025-03-24 15:00:00,48.7,243.1,335.0,7.0,28.0,228.0
2025-03-24 16:00:00,46.6,225.8,350.0,9.4,27.0,213.0
2025-03-24 17:00:00,44.8,214.7,392.0,16.9,25.1,191.0
2025-03-24 18:00:00,49.5,177.9,481.0,27.6,27.8,165.0
2025-03-24 19:00:00,62.4,160.2,598.0,42.4,31.4,130.0
2025-03-24 20:00:00,68.5,151.8,705.0,53.3,34.2,102.0
2025-03-24 21:00:00,74.0,157.4,793.0,56.4,35.2,89.0
2025-03-24 22:00:00,79.4,155.5,872.0,55.7,35.2,84.0
2025-03-24 23:00:00,83.4,143.9,930.0,54.6,35.0,79.0
2025-03-25 00:00:00,85.7,133.2,962.0,54.1,34.4,71.0
2025-03-25 01:00:00,91.5,144.8,974.0,53.2,33.5,64.0
2025-03-25 02:00:00,97.6,162.1,976.0,52.9,33.0,56.0
2025-03-25 03:00:00,102.9,178.8,950.0,53.9,33.3,46.0
2025-03-25 04:00:00,106.9,193.7,914.0,55.5,34.0,36.0
2025-03-25 05:00:00,101.0,191.9,926.0,57.5,34.2,37.0
2025-03-25 06:00:00,98.3,196.0,1071.0,56.5,34.5,48.0
2025-03-25 07:00:00,96.4,209.5,1264.0,54.8,35.0,65.0
2025-03-25 08:00:00,87.8,219.3,1317.0,50.1,36.3,90.0
2025-03-25 09:00:00,73.8,231.9,1089.0,40.0,39.8,132.0
2025-03-25 10:00:00,63.8,243.1,721.0,27.0,44.1,183.0
2025-03-25 11:00:00,58.0,265.4,441.0,16.6,45.5,222.0
2025-03-25 12:00:00,55.8,279.4,353.0,10.9,41.7,240.0
2025-03-25 13:00:00,51.5,265.4,353.0,7.7,35.0,246.0
2025-03-25 14:00:00,45.4,231.4,360.0,6.5,29.3,242.0
2025-03-25 15:00:00,39.3,189.1,327.0,6.4,25.2,228.0
2025-03-25 16:00:00,35.5,162.5,299.0,8.2,21.9,204.0
2025-03-25 17:00:00,36.9,148.1,335.0,13.3,22.5,178.0
2025-03-25 18:00:00,45.1,177.4,486.0,21.7,25.9,158.0
2025-03-25 19:00:00,60.3,210.5,700.0,33.4,30.7,129.0
2025-03-25 20:00:00,72.9,226.8,874.0,42.6,34.4,105.0
2025-03-25 21:00:00,80.3,224.4,968.0,46.7,36.1,90.0
2025-03-25 22:00:00,83.8,209.1,1023.0,48.5,36.7,80.0
2025-03-25 23:00:00,83.1,183.0,1061.0,49.9,37.0,71.0
2025-03-26 00:00:00,84.8,182.5,1083.0,51.5,36.8,62.0
2025-03-26 01:00:00,91.0,187.7,1087.0,52.9,36.2,53.0
2025-03-26 02:00:00,98.5,197.0,1092.0,54.9,36.5,46.0
2025-03-26 03:00:00,104.3,204.9,1069.0,58.7,38.5,37.0
2025-03-26 04:00:00,108.3,205.4,1047.0,63.1,41.4,29.0
2025-03-26 05:00:00,105.5,211.4,1132.0,63.9,43.5,27.0
2025-03-26 06:00:00,103.1,208.6,1495.0,63.3,44.9,39.0
2025-03-26 07:00:00,102.4,195.1,1965.0,61.9,46.8,58.0
2025-03-26 08:00:00,95.2,204.9,2135.0,56.7,47.8,82.0
2025-03-26 09:00:00,79.9,220.7,1712.0,44.3,48.1,119.0
2025-03-26 10:00:00,63.1,247.7,989.0,28.2,47.6,161.0
2025-03-26 11:00:00,52.2,270.1,441.0,15.5,44.6,192.0
2025-03-26 12:00:00,49.0,289.6,280.0,9.0,37.0,202.0
2025-03-26 13:00:00,44.2,264.5,293.0,5.9,26.9,201.0
2025-03-26 14:00:00,38.3,224.9,322.0,5.1,19.2,194.0
2025-03-26 15:00:00,31.5,183.9,274.0,5.0,15.6,184.0
2025-03-26 16:00:00,29.7,163.0,240.0,7.2,14.5,169.0
2025-03-26 17:00:00,27.4,123.4,341.0,14.8,13.5,140.0
2025-03-26 18:00:00,37.8,112.5,734.0,28.8,17.4,116.0
2025-03-26 19:00:00,52.3,124.8,1260.0,47.8,22.9,82.0
2025-03-26 20:00:00,56.1,150.9,1564.0,60.0,26.7,58.0
2025-03-26 21:00:00,59.0,195.6,1412.0,58.9,27.5,52.0
2025-03-26 22:00:00,61.5,215.1,1037.0,50.9,26.8,54.0
2025-03-26 23:00:00,61.9,210.5,783.0,43.6,25.7,57.0
2025-03-27 00:00:00,60.3,197.9,831.0,39.0,24.2,57.0
2025-03-27 01:00:00,60.8,191.9,1000.0,35.1,22.3,57.0
2025-03-27 02:00:00,61.5,178.3,1086.0,33.2,21.3,54.0
2025-03-27 03:00:00,62.9,164.8,963.0,34.5,21.9,46.0
2025-03-27 04:00:00,67.3,171.8,756.0,37.8,23.4,36.0
2025-03-27 05:00:00,82.9,165.3,639.0,68.2,34.6,15.0
2025-03-27 06:00:00,82.9,167.6,738.0,65.8,35.8,25.0
2025-03-27 07:00:00,82.9,174.6,927.0,61.8,37.2,40.0
2025-03-27 08:00:00,76.8,214.7,1003.0,54.1,36.1,59.0
2025-03-27 09:00:00,65.0,266.4,838.0,39.3,30.3,87.0
2025-03-27 10:00:00,60.1,368.8,560.0,20.8,22.1,120.0
2025-03-27 11:00:00,65.4,478.7,343.0,7.2,15.6,144.0
2025-03-27 12:00:00,69.8,529.0,259.0,2.5,12.7,151.0
2025-03-27 13:00:00,71.5,545.8,236.0,2.7,11.6,149.0
2025-03-27 14:00:00,71.9,562.5,236.0,4.1,11.1,144.0
2025-03-27 15:00:00,71.7,571.8,230.0,4.6,10.5,140.0
2025-03-27 16:00:00,69.8,536.4,246.0,6.3,10.6,133.0
2025-03-27 17:00:00,69.8,470.3,330.0,12.9,13.3,124.0
2025-03-27 18:00:00,76.1,463.8,532.0,24.0,16.8,105.0
2025-03-27 19:00:00,89.4,463.8,801.0,39.3,21.8,78.0
2025-03-27 20:00:00,98.7,484.3,1029.0,51.3,26.0,56.0
2025-03-27 21:00:00,103.6,508.5,1221.0,56.8,28.9,45.0
2025-03-27 22:00:00,106.9,504.8,1372.0,59.0,31.0,40.0
2025-03-27 23:00:00,114.8,529.0,1364.0,59.8,32.0,35.0
2025-03-28 00:00:00,120.6,534.6,1060.0,60.8,31.7,28.0
2025-03-28 01:00:00,118.0,508.5,596.0,60.3,30.2,23.0
2025-03-28 02:00:00,113.4,556.9,259.0,55.6,27.4,23.0
2025-03-28 03:00:00,114.6,698.5,176.0,42.6,22.3,34.0
2025-03-28 04:00:00,132.7,847.5,220.0,25.3,15.9,51.0
2025-03-28 05:00:00,132.2,782.3,295.0,14.4,13.9,67.0
2025-03-28 06:00:00,122.5,700.4,402.0,15.9,14.7,68.0
2025-03-28 07:00:00,116.6,612.8,541.0,17.7,15.7,71.0
2025-03-28 08:00:00,112.0,579.3,614.0,17.9,16.6,80.0
2025-03-28 09:00:00,101.3,551.3,560.0,14.8,17.3,100.0
2025-03-28 10:00:00,75.7,439.6,440.0,9.9,17.8,127.0
2025-03-28 11:00:00,63.8,402.3,342.0,6.2,17.6,147.0
2025-03-28 12:00:00,57.4,400.5,295.0,4.6,16.0,156.0
2025-03-28 13:00:00,55.2,424.7,269.0,4.2,13.8,159.0
